income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,outcome_profit,outcome_damage_inc,outcome_damage_amount,gender_M,gender_V,score_pos,score_neg,tenure_started_in_season,dining_ic_False,dining_ic_True,dining_ic_missing,presidential_False,presidential_True,presidential_missing,is_return_customer
1.7918874292223246,1.3576636486740143,0.5748582039141044,-0.2513947318411333,-0.39616685492410747,2.5721707466450305,False,False,False,True,False,False,1.5943272074345896,True,1.0748639527987311,False,0.3708208377362081,0.49920613820420084,True,True,0.8759727054669701,0.9523140543543285,True,True,False,0.04843615579479924,-0.46236733668941726,-0.6633928521756793,False,-0.30647626307675163,-0.06808764713263422,0.3354691356877203,-0.30170678692433234,False,False,False,1761.14,True,483.05,False,True,-1.1635384158185915,0.03229664247777466,True,True,False,False,True,False,False,True
1.169621861469011,1.1059739088281821,0.10513313414376449,4.499252978362926,6.350261480048559,1.9127121351274612,False,False,False,True,False,False,1.272182361369577,True,0.858746444532093,True,-0.16495155953561733,0.49920613820420084,True,True,0.8759727054669701,-0.2584537757384145,True,False,False,0.04843615579479924,0.7383314636268805,1.401192187632296,False,-0.30647626307675163,-0.06808764713263422,0.0706323011401802,-0.30170678692433234,False,False,False,2109.04,True,1046.7,False,True,-1.3127333658286906,0.40503735329570645,False,True,False,False,True,False,False,True
-0.3099084500661419,0.17567788744820292,-0.46909889442511066,-0.2513947318411333,-0.39616685492410747,0.04424606916101478,False,False,False,False,False,False,-1.304976407150523,True,-0.7105804772520583,False,-0.9367655265111169,1.85526755952745,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,0.38221957121094036,False,-0.30647626307675163,-0.06808764713263422,0.8379982052753535,-0.30170678692433234,False,True,False,1530.76,False,0.0,True,False,1.2026217404883017,1.7652859709076707,True,True,False,False,True,False,False,True
0.35781976237236357,0.31416329015954114,-0.46274264306693114,-0.2513947318411333,-0.39616685492410747,0.483885143506061,False,False,False,False,False,False,-0.3385418689554855,True,0.22984421843379976,False,-0.5631461459327689,0.3142886716601214,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,1.2899577242759979,-0.46236733668941726,0.5553783164851577,False,-0.30647626307675163,-0.06808764713263422,1.3909203377229475,-0.30170678692433234,False,False,False,1694.48,False,0.0,True,False,0.9056526381544577,0.28735619796167866,True,True,False,False,True,False,False,True
0.5565708377157309,-1.1539159394157426,0.5940859158897788,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,0.3057478231745395,False,-2.2732254746495952,False,0.506517913651579,2.1018241815862226,True,True,0.8759727054669701,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-0.15723651983565962,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,True,False,2852.01,False,0.0,True,False,0.40578200231039757,-1.3960891671692213,False,True,False,False,True,False,False,False
-0.813226931467007,-1.1539159394157426,1.9907154281212947,2.9890905274001582,4.10145203505767,-0.7251223109428161,False,False,False,False,True,False,-0.3385418689554855,True,0.22984421843379976,True,-0.20451260549459016,0.06773204960134888,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,0.02258217717987371,False,2.5011868358874896,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,3692.95,True,400.19,False,True,-1.0174341809897358,-0.4138107510726716,False,True,False,False,True,False,False,False
0.23402207433096844,0.6810804760032412,-0.5143690363117097,-0.2513947318411333,-0.39616685492410747,-0.5602576580634238,False,False,False,False,True,False,-0.016397022890472984,True,0.22984421843379976,False,-0.4530464258367542,-1.4116076827512865,True,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-0.08397705068118308,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,False,False,1953.79,False,0.0,False,True,1.4935348540736304,0.23276173476667655,True,True,False,False,True,False,False,True
-0.18043387090700252,0.45409690155650134,-0.6197953369626035,1.5976082690529159,2.9770473125622257,0.5937949120923225,False,False,False,True,False,False,-0.9828315610855105,True,-0.0058303189867863585,True,-0.17728153293097598,-0.8568552831190482,True,True,-0.3728563936526557,0.9523140543543285,True,True,False,1.2899577242759979,1.9390302639431782,1.001595083153333,False,-0.30647626307675163,-0.06808764713263422,1.1154829275989178,-0.30170678692433234,False,False,False,2822.35,True,898.0,False,True,0.5772244715284707,-0.3312011749373771,False,True,False,False,True,False,False,True
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.016397022890472984,True,0.5888696669729552,False,-0.8169590371782276,-1.1034119051778208,True,True,-1.6216854927722817,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,-0.7033525626235757,True,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,1344.72,True,298.15,False,True,-0.26681647109976026,0.2650900692757368,False,True,False,False,True,False,False,False
-0.910344906526771,0.9891127852960923,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.660686715020498,True,0.22984421843379976,False,0.029621054703557418,0.992319382321746,False,True,-0.3728563936526557,-0.2584537757384145,False,False,False,-1.1930854126863992,0.7383314636268805,0.5553783164851577,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,1410.55,False,0.0,False,True,0.4500624721763712,-0.30973917855311345,True,True,False,False,True,False,False,True
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,0.627892669239552,False,-0.7105804772520583,False,0.9064502439029972,2.348380803644995,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-0.16389647157697568,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,True,False,1324.4,False,0.0,False,True,0.7564025207174161,0.11714925337140955,True,True,False,False,True,False,False,False
0.7157873756336585,0.643540081950025,0.02733448298604949,-0.2513947318411333,1.8526425900667811,1.692892597954938,False,False,False,True,True,False,0.627892669239552,True,0.5888696669729552,True,2.5223257268867374,-0.30210288348680997,False,True,0.8759727054669701,-0.2584537757384145,True,True,False,1.2899577242759979,3.139729064259476,1.8607288577831034,False,-0.30647626307675163,-0.06808764713263422,0.9223313226965842,2.444069840046006,True,False,False,1567.26,False,0.0,False,True,-0.43620148597892894,0.9417476127907699,False,True,False,False,True,False,False,True
0.6354569924932293,0.8367750467750268,0.2020735022771229,-0.2513947318411333,-0.39616685492410747,0.37397537491979943,False,False,False,True,True,True,-0.9828315610855105,True,1.8234815050652273,False,-0.6680539137484297,-1.226690216207207,False,False,-0.3728563936526557,-0.2584537757384145,True,True,False,0.04843615579479924,-0.46236733668941726,0.5020987025546293,False,-0.30647626307675163,-0.06808764713263422,1.1507453229292854,0.47229352139957,True,False,False,1130.12,False,0.0,False,True,1.2447226181138897,0.7854004713210823,False,True,False,False,True,False,False,True
-0.049623155396463614,0.4961961333582497,-0.5970628408265437,-0.2513947318411333,-0.39616685492410747,-0.5602576580634238,False,False,False,True,False,False,-0.660686715020498,True,-0.7105804772520583,False,0.7675624792064032,-1.6581643048100592,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-0.26379574769671643,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,False,False,2042.24,False,0.0,False,True,-0.9219663214820855,-0.09738628607816864,True,True,False,False,True,False,False,True
-0.910344906526771,1.1795412299274777,0.2949940598284653,1.208887638167283,1.8526425900667811,2.3523512094725074,False,False,False,False,True,False,-1.304976407150523,True,0.5888696669729552,True,-0.5115765044682534,-0.4870203500308894,True,True,-0.3728563936526557,-0.2584537757384145,True,False,False,1.2899577242759979,0.7383314636268805,1.5410511741999329,False,2.5011868358874896,0.9444289541725868,-0.7439793537625098,-0.30170678692433234,False,False,False,2805.15,False,0.0,False,True,-0.8781814873527455,-0.7765292250787688,False,True,False,False,True,False,False,True
0.14624509626083682,-1.1539159394157426,-0.22711639128391747,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,0.627892669239552,True,0.22984421843379976,False,0.2453840446616627,-0.8568552831190482,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,0.8550761448443799,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,2.0927830631700357,True,False,False,2271.39,False,0.0,False,True,-0.4339303190918061,-1.1061284036026078,True,True,False,False,True,False,False,False
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,-1.949266099280548,True,-0.30487105872455617,False,1.2297024762464948,2.0401850260715295,False,True,0.8759727054669701,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,0.8350962896204317,False,-0.30647626307675163,-0.06808764713263422,0.6775187996630181,-0.30170678692433234,False,True,False,1055.05,False,0.0,False,True,0.4948499442471786,0.6270096485772464,False,True,False,False,True,False,False,False
1.376571151418272,1.1555556234144195,-0.4635356921510527,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,True,False,False,-0.9828315610855105,True,0.858746444532093,False,1.2494141004538246,-0.42538119451619627,False,False,-0.3728563936526557,-0.2584537757384145,False,True,False,0.04843615579479924,-0.46236733668941726,-1.7489649860101955,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,False,False,2125.52,False,0.0,True,False,0.28060408506010753,-0.13215179435392227,False,True,False,False,True,False,False,True
0.05341910687263808,0.21952445256370248,0.049980542704147445,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,True,True,False,False,-0.9828315610855105,False,0.5888696669729552,False,0.3042944277858982,1.0539585378364391,True,True,0.8759727054669701,-0.2584537757384145,True,False,True,-1.1930854126863992,-0.46236733668941726,-0.9497707770522695,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,True,False,2015.78,False,0.0,False,True,-1.2328840794252638,-1.6158713792155734,False,True,False,False,True,False,False,True
-0.9034815887054788,0.989291731923265,-0.681862625464184,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,-0.3385418689554855,True,0.4239701736280682,False,-0.9482742540402402,0.560845293718894,False,False,-0.3728563936526557,-0.2584537757384145,False,False,False,0.04843615579479924,-0.46236733668941726,0.10916154981698235,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,2404.4,False,0.0,True,False,-0.5942216530409006,1.0458452793384476,False,True,False,False,True,False,False,True
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.016397022890472984,False,0.5888696669729552,False,0.5312246422041341,0.560845293718894,False,True,-0.3728563936526557,-0.2584537757384145,True,False,True,1.2899577242759979,-0.46236733668941726,1.3878722841496638,False,1.097355286405369,0.8728255702128805,-0.7439793537625098,-0.30170678692433234,False,False,False,1508.8,True,1236.95,False,True,2.241755184222557,2.104052436502669,False,True,False,False,True,False,False,False
0.23322327861837702,-1.1539159394157426,-0.18837078579010738,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.016397022890472984,True,-2.2732254746495952,False,1.0823516480045305,0.2526495161454283,True,True,0.8759727054669701,-0.2584537757384145,True,False,False,1.2899577242759979,0.7383314636268805,0.33559990902172804,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,2.267467969134891,True,False,False,3512.52,False,0.0,True,False,1.0069567851426335,-0.7158998654907894,False,True,False,False,True,False,False,False
-0.9034815887054788,-1.1539159394157426,-0.6599793232625648,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,True,False,False,-0.3385418689554855,True,-0.7105804772520583,False,-1.1177535104439316,0.3759278271748146,True,True,-0.3728563936526557,-0.2584537757384145,False,False,False,0.04843615579479924,-0.46236733668941726,-0.6567329004343633,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,949.05,False,0.0,False,True,0.9408377753062734,0.4287516446309733,True,True,False,False,True,False,False,False
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,0.3057478231745395,True,0.22984421843379976,False,-0.40583939921408035,-1.165051060692514,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-0.5568336243146226,False,-0.30647626307675163,-0.06808764713263422,-1.5924933818191982,-0.30170678692433234,False,False,False,2549.75,False,0.0,False,True,-1.334862948716764,-1.1018913023813166,False,True,False,False,True,False,False,False
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,1.272182361369577,True,-0.0058303189867863585,False,-0.17382614182390044,0.49920613820420084,False,True,-1.6216854927722817,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,-0.010717581526706536,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,1022.26,True,369.62,True,False,0.897591122838289,0.6358779245461591,False,True,False,False,True,False,False,False
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,1.5943272074345896,True,0.22984421843379976,False,0.5812761635865761,0.06773204960134888,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,0.6819173995701626,False,-0.30647626307675163,-0.06808764713263422,0.0706323011401802,-0.30170678692433234,False,False,False,1841.01,False,0.0,True,False,-0.5467926056455018,1.5151982965678215,False,True,False,False,True,False,False,False
-0.910344906526771,-1.1539159394157426,-0.4051990471594507,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,0.3057478231745395,True,-2.2732254746495952,False,-1.052293254093291,-0.7952161276043551,True,True,-0.3728563936526557,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,-0.9031511148630571,False,-0.30647626307675163,-0.06808764713263422,-1.5924933818191982,-0.30170678692433234,False,False,False,3863.28,False,0.0,False,True,0.26341129478827646,-1.4529073442883753,True,True,False,False,True,False,False,False
1.050659608562338,0.7837838900126203,0.2578347399149331,-0.2513947318411333,-0.39616685492410747,0.15415583774727634,False,False,False,False,False,False,0.627892669239552,True,0.5888696669729552,False,-0.1670866255473346,1.4854326264392912,True,True,0.8759727054669701,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,2.613303404551817,False,1.097355286405369,-0.06808764713263422,1.276319203935847,-0.30170678692433234,False,True,False,979.61,True,985.93,True,False,-0.8706689991496929,-0.433408544059568,True,True,False,False,True,False,False,True
-0.20944127050622408,0.36147129470014916,-0.592730717958605,-0.2513947318411333,-0.39616685492410747,-0.17557346801150833,False,False,False,False,False,False,0.3057478231745395,False,-0.0058303189867863585,False,-0.588770558456776,1.85526755952745,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,0.5553783164851577,False,-0.30647626307675163,-0.06808764713263422,0.742086782734944,-0.30170678692433234,False,False,False,1319.23,False,0.0,False,True,1.2991386393744029,0.33713120441437017,True,True,False,False,True,False,False,True
0.21051933439989282,0.7049280043782845,-0.5789520231476375,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,1.5943272074345896,True,0.4239701736280682,False,1.6084392930512992,1.3005151598952116,True,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,0.5487183647438416,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,True,False,1450.13,True,1015.59,True,False,-0.3461975257308355,-0.43744188296288095,False,True,False,False,True,False,False,True
-0.8733205864590508,-0.6265969779797904,-0.6772770057356121,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,-0.016397022890472984,True,-0.0058303189867863585,False,-0.8208778125891821,0.19101036063073515,True,True,-0.3728563936526557,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-1.282768364118072,False,-0.30647626307675163,-0.06808764713263422,-0.9371781702929795,-0.30170678692433234,False,False,False,1784.74,False,0.0,False,True,0.20576519205494065,0.5718610525435206,True,True,False,False,True,False,False,True
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,True,False,0.627892669239552,True,-0.30487105872455617,False,-1.3409732237456282,-0.9184944386337414,False,False,-1.6216854927722817,-0.2584537757384145,True,False,False,-1.1930854126863992,-0.46236733668941726,-1.7689448412341435,False,-0.30647626307675163,-0.06808764713263422,-0.7439793537625098,-0.30170678692433234,False,False,False,1017.69,False,0.0,False,True,-0.057278777771274124,0.40488213367269216,False,True,False,False,True,False,False,False
1.1741967301303033,1.1054949935713223,-0.2345798138122466,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.3385418689554855,False,-1.3191937607754116,True,0.27032676200821004,0.6841236047482803,True,True,-0.3728563936526557,-0.2584537757384145,True,False,True,-1.1930854126863992,-0.46236733668941726,0.38221957121094036,False,-0.30647626307675163,-0.06808764713263422,0.8729606324352752,-0.30170678692433234,False,False,False,736.93,False,0.0,True,False,0.7943965944512219,-1.2330879262807306,True,True,False,False,True,False,False,True
-0.45737515504664433,-1.1539159394157426,-0.6717928391272233,-0.2513947318411333,-0.39616685492410747,-0.5602576580634238,False,False,False,False,False,False,1.272182361369577,True,-0.7105804772520583,False,-0.8574106107552916,-1.5348859937806727,True,True,-0.3728563936526557,-0.2584537757384145,False,False,False,-1.1930854126863992,-0.46236733668941726,-1.7289851307862472,False,-0.30647626307675163,-0.06808764713263422,-1.5924933818191982,-0.30170678692433234,False,False,False,1502.51,False,0.0,False,True,0.3155682405520446,-0.48990133254087764,False,True,False,False,True,False,False,False
1.2681910679335502,1.4465467801637113,1.6659626820329327,-0.2513947318411333,-0.39616685492410747,-0.3953930051840314,False,False,False,False,False,False,-1.6271212532155355,False,-0.7105804772520583,True,-0.6938467276278922,1.4854326264392912,True,True,0.8759727054669701,-0.2584537757384145,True,False,True,-1.1930854126863992,-0.46236733668941726,2.6932228254476094,False,-0.30647626307675163,-0.06808764713263422,1.065518119994364,-0.30170678692433234,False,True,False,780.85,False,0.0,True,False,-1.1588078510568107,-2.2373746234571685,True,True,False,False,True,False,False,True
1.2230557485815972,-1.1539159394157426,1.568918780027375,0.34028622844496237,0.7282378675713368,1.0334339864373687,False,True,True,True,True,False,2.5607617456296268,True,1.6649825803412268,False,-0.0657571802641153,-0.42538119451619627,False,True,0.8759727054669701,0.9523140543543285,True,True,False,1.2899577242759979,3.139729064259476,1.5810108846478292,False,-0.30647626307675163,-0.06808764713263422,0.9684459917039249,0.3906092340808631,True,False,False,2105.81,True,1078.73,True,False,1.6296859309323708,-0.19995859392271426,True,True,False,False,True,False,False,False
2.2237547419325514,1.4189158209427366,1.6560604341787366,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,-0.016397022890472984,True,-0.0058303189867863585,False,0.010173156553020795,-0.1788245724574237,True,False,2.124801804586596,-0.2584537757384145,False,False,False,0.04843615579479924,-0.46236733668941726,-1.3826676402378126,False,-0.30647626307675163,-0.06808764713263422,-1.1992915518459828,-0.30170678692433234,False,False,True,4442.22,False,0.0,True,False,0.23338437179367016,-0.06084930864722697,True,True,False,False,True,False,False,True
-0.5648942614981742,-0.1310800304716175,0.24802930605370158,-0.2513947318411333,-0.39616685492410747,0.8136144492648456,False,False,False,True,True,False,-0.660686715020498,True,2.356206525528732,False,0.9900511046414746,-1.0417727496631277,True,True,-0.3728563936526557,-0.2584537757384145,False,True,False,0.04843615579479924,-0.46236733668941726,-1.5691462889946621,False,-0.30647626307675163,-0.06808764713263422,1.3044810691122173,-0.30170678692433234,False,False,False,575.65,True,596.86,True,False,-0.6609439145838024,-0.485395717453619,False,True,False,False,True,False,False,True
0.5394680680699265,1.045393676368728,-0.3938010611282406,-0.2513947318411333,-0.39616685492410747,0.04424606916101478,False,False,False,True,False,False,-0.3385418689554855,True,0.4239701736280682,False,0.004298914856978171,-1.4116076827512865,False,True,-0.3728563936526557,-0.2584537757384145,True,False,False,0.04843615579479924,-0.46236733668941726,0.1424613085235626,False,-0.30647626307675163,-0.06808764713263422,0.9223313226965842,-0.30170678692433234,False,False,False,1278.59,False,0.0,False,True,-0.696376910284152,1.6407872974202728,True,True,False,False,True,False,False,True
-0.910344906526771,-1.1539159394157426,-0.6827814465658082,-0.2513947318411333,-0.39616685492410747,-0.7251223109428161,False,False,False,False,False,False,0.3057478231745395,True,-0.7105804772520583,False,-0.7624092653032017,-0.30210288348680997,False,True,-0.3728563936526557,-0.2584537757384145,False,False,False,1.2899577242759979,-0.46236733668941726,1.5410511741999329,False,-0.30647626307675163,-0.06808764713263422,-1.1992915518459828,-0.30170678692433234,False,False,False,2790.11,False,0.0,False,True,-0.4450258694405847,-0.37854000546946037,False,True,False,False,True,False,False,False
