,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,dining_ic_False,dining_ic_True,dining_ic_missing,presidential_False,presidential_True,presidential_missing,gender_M,gender_V,score_pos,score_neg,tenure_started_in_season,is_return_customer,outcome_profit,outcome_damage_inc,outcome_damage_amount,actual_profit
31,2.113143285351708,1.3233069134350963,0.5621912025429396,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.7221977157709947,False,-2.3000555304261963,False,2.1759007810964586,1.3694962353620443,True,True,2.0879252248750206,-0.2352414963959727,True,False,True,-1.2634257618193272,-0.4444456864071988,0.7386120506918273,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,3.6889325800134647,True,True,False,True,False,False,True,False,False,False,True,0.8039902919323102,-0.3964801532233979,True,True,4107.027748764259,False,0.0,4107.027748764259
492,1.4709391128079046,1.177117347056143,0.2115441131275866,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,True,False,0.0424822185747643,False,0.7342314604940818,False,0.8352457142730653,-0.0212848647096752,True,True,0.8326392714956142,-0.2352414963959727,True,False,True,0.0076881892199959,-0.4444456864071988,1.049983397836041,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,2.61837049208808,True,False,False,True,False,False,True,False,False,False,True,-0.4492643496018995,0.7932543108882173,True,True,4577.17410670208,True,679.1440003725818,3898.0301063294983
371,1.7679477345727836,-1.2941124294769455,2.045513450060372,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,True,False,0.3823399671728795,True,-0.7223684876352348,False,-0.0111862957695429,0.5476710398651191,True,True,0.8326392714956142,-0.2352414963959727,True,True,False,0.0076881892199959,-0.4444456864071988,-0.3478752031730888,False,-0.2857456398198083,-0.0912139694362561,-0.5660233445114996,-0.2991473452172895,False,False,True,True,False,False,True,False,False,False,True,0.5324217191918321,0.1926611008667823,False,False,3733.4225615154874,False,0.0,3733.4225615154874
303,0.2499973821658403,-1.2941124294769455,-0.4472550166521273,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-0.9770910272195812,False,-1.3368402922257825,False,-0.5248609393239211,0.80054033078725,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,-0.2750010580967834,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,-0.6034593116882476,0.3589812279448871,False,False,3685.0866633452943,False,0.0,3685.0866633452943
8,1.5102928685972417,1.165319192368506,1.714560576417646,5.005204311960052,1.773100520591651,1.4325613980380654,False,False,False,True,True,False,1.401913212967225,False,-0.3127537038455048,False,1.171084789576169,-0.7166754147455351,True,True,0.8326392714956142,-0.2352414963959727,True,True,True,0.0076881892199959,-0.4444456864071988,-0.9043686746648752,False,-0.2857456398198083,-0.0912139694362561,-0.7184519664840575,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.2510565150364909,-0.9394010702707752,False,True,3562.7296578923765,False,0.0,3562.7296578923765
68,0.0707475393425598,0.275307772561519,-0.3059906561386561,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.6568065244158114,True,0.4231033657061672,False,0.5813903525651419,0.2315844262124555,True,True,0.8326392714956142,-0.2352414963959727,True,False,False,1.2788021402593193,-0.4444456864071988,-0.2021269130204781,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,1.5026444501068577,1.1198428888550715,True,True,3432.60796810935,False,0.0,3432.60796810935
399,1.303141391026165,1.0960120508615263,-0.0313535875937734,-0.3404754447302267,-0.4227992502284711,0.1325758146987506,False,False,False,False,False,False,-0.2973755300233507,True,1.2621909476302235,False,-0.0911430615795022,-1.2856313193203297,False,True,0.8326392714956142,-0.2352414963959727,True,True,False,0.0076881892199959,-0.4444456864071988,-1.387988001080356,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,-0.042079463211358,1.214369875736525,False,True,3424.336763088263,False,0.0,3424.336763088263
447,1.1262448744810152,1.0792229826852375,-0.2852519104001766,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-0.9770910272195812,True,0.7342314604940818,True,0.674051588046307,0.0419324580208574,False,True,0.8326392714956142,-0.2352414963959727,True,False,False,1.2788021402593193,-0.4444456864071988,0.4404905481069417,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,0.2043541383056052,-0.1010907931697805,False,True,3420.3368759142727,False,0.0,3420.3368759142727
359,1.7415953025446325,0.9332932040818098,1.5416372486481973,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,True,False,0.0424822185747643,False,-2.3000555304261963,False,-0.0791341176841871,1.053409621709381,False,True,0.8326392714956142,-0.2352414963959727,True,False,True,-1.2634257618193272,-0.4444456864071988,0.0032456776491097,False,-0.2857456398198083,-0.0912139694362561,-0.7184519664840575,-0.2991473452172895,False,True,False,True,False,False,True,False,False,False,True,-0.0830502700560717,0.2284152054837359,False,True,3409.584057439074,False,0.0,3409.584057439074
237,-0.3650537368897746,0.2506106781011319,-0.6903625816233625,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.316948775817696,True,-2.3000555304261963,False,0.6960804473753615,0.5476710398651191,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,1.2788021402593193,-0.4444456864071988,2.242469408175583,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,0.2104932442302634,-1.0810332043494677,True,True,3319.9590187442104,False,0.0,3319.9590187442104
121,-0.82669953576729,-0.2672391241957337,-0.722359865812616,-0.3404754447302267,-0.4227992502284711,-0.5715830429433781,False,False,False,False,True,False,-1.316948775817696,True,-0.010834393230082,False,-0.7342454132500857,-1.7281525784340583,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,-1.2819892446057302,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,-0.7310557029344351,0.3833834381582778,False,True,3258.674973518113,False,0.0,3258.674973518113
474,-0.5904182446262137,-1.2941124294769455,-0.7293737677653088,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,True,False,False,True,False,False,-1.6568065244158114,True,0.7342314604940818,True,0.1912819005769233,-1.348848642050862,True,True,-1.6779326352631982,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,-1.805358104699196,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.2002999650815336,-1.0106806671465831,True,False,3248.5440507040285,False,0.0,3248.5440507040285
369,-0.95459856972238,1.2511199478362325,0.982755123291128,1.4765515792969448,0.67515063518159,-0.7340812408607925,False,False,False,False,False,False,-0.2973755300233507,True,0.7342314604940818,False,-0.1982646356587983,-0.0845021874402079,False,True,-0.422646681883792,0.99296673741879,False,False,False,1.2788021402593193,0.7281344224117938,-1.6728596591059133,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.4938187565435697,1.182588247612102,False,True,4079.742485044978,True,861.7587808199773,3217.9837042250006
137,-0.82669953576729,-1.2941124294769455,-0.7153803458573323,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.316948775817696,True,-0.3127537038455048,False,-0.565008928772881,-0.5902407692844697,True,True,-0.422646681883792,0.99296673741879,True,False,False,1.2788021402593193,-0.4444456864071988,1.3547298227005906,False,2.76220785159148,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,False,True,False,True,False,False,True,False,0.4013558731952044,-2.0760025524483456,False,False,3194.8347053584457,False,0.0,3194.8347053584457
295,1.0409476459311409,0.702494946568129,1.211337703054287,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.3823399671728795,True,-0.010834393230082,True,0.3969895105014965,0.4212363944040537,True,True,0.8326392714956142,-0.2352414963959727,True,False,False,1.2788021402593193,-0.4444456864071988,-1.4277375347583408,False,-0.2857456398198083,-0.0912139694362561,-0.9118643239273904,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,-1.0674738509313362,0.7686724034420055,False,True,3193.6476084061082,False,0.0,3193.6476084061082
124,1.308440796139368,-1.2941124294769455,1.6443101779138758,0.4569084195339041,0.67515063518159,0.1325758146987506,False,False,True,True,True,False,-0.9770910272195812,False,0.5895901841750443,False,0.342406330444012,0.6741056853261845,True,True,0.8326392714956142,-0.2352414963959727,True,True,True,0.0076881892199959,-0.4444456864071988,-0.1756272239018216,False,-0.2857456398198083,-0.0912139694362561,-0.9118643239273904,-0.2991473452172895,False,False,True,True,False,False,True,False,False,True,False,-0.91508923217044,0.2972911332678452,False,False,4181.335446076083,True,990.0462553632843,3191.2891907127987
16,0.0827754580959032,0.4700661335319337,1.6715910255655175,-0.3404754447302267,0.67515063518159,-0.0840884491911351,False,False,False,True,False,False,0.0424822185747643,True,0.2271087510051412,True,-1.779144950844599,-1.348848642050862,True,True,-0.422646681883792,0.99296673741879,True,False,False,1.2788021402593193,-0.4444456864071988,-0.950743130622524,False,1.238231105885836,-0.0912139694362561,-0.7184519664840575,0.4292521978998025,True,False,False,False,True,False,True,False,False,False,True,-2.0922962117110893,-0.7969806157231277,False,True,3124.331927059676,False,0.0,3124.331927059676
459,1.029804429211136,0.6683933264404501,0.5280796613260287,-0.3404754447302267,-0.4227992502284711,0.2409079466436935,False,False,True,False,False,False,0.3823399671728795,True,-2.3000555304261963,False,0.0351542217165875,-0.7166754147455351,False,False,0.8326392714956142,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,0.612738527378209,False,-0.2857456398198083,-0.0912139694362561,-0.9118643239273904,1.6531183458142729,True,False,False,True,False,False,True,False,False,True,False,0.0150769859732988,-0.0987308045232849,False,True,3097.3821050733436,False,0.0,3097.3821050733436
100,3.6866234355815055,1.489562147095316,3.9103109295863545,-0.3404754447302267,-0.4227992502284711,0.3492400785886364,False,True,True,False,True,False,-0.2973755300233507,True,0.4231033657061672,False,3.0479370131314023,1.053409621709381,True,True,4.598497131633833,-0.2352414963959727,False,True,False,-1.2634257618193272,-0.4444456864071988,0.559739149140896,False,-0.2857456398198083,-0.0912139694362561,0.6816737169660273,-0.2991473452172895,False,True,False,True,False,False,True,False,False,True,False,0.4659578687082637,0.331075575342406,False,True,4118.583053669088,True,1021.6353920741303,3096.947661594958
123,0.0231636083937054,0.5594702596023045,-0.6089318246617468,-0.3404754447302267,-0.4227992502284711,-0.4090848450259638,False,False,False,True,False,False,0.0424822185747643,True,-0.010834393230082,False,0.7033541141279811,-1.6649352557035255,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,-0.2021269130204781,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,0.9283788056041264,0.1257719280558096,True,True,3046.551601578422,False,0.0,3046.551601578422
132,0.894366168160778,0.9790458785348708,-0.4004519608713566,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.3823399671728795,True,0.862064799851884,False,1.55811972514857,0.6741056853261845,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,1.2788021402593193,-0.4444456864071988,-0.9772428197411804,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,2.017688312604381,1.923367062583492,False,True,3577.4975675694936,True,615.3517589986527,2962.145808570841
386,-0.95459856972238,-1.2941124294769455,-0.7276170504343455,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-0.9770910272195812,True,-0.3127537038455048,False,0.6215975221014987,-1.412065964781395,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,-0.5466228715630125,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.0365254161967324,2.2210884560636943,False,False,2918.1788674257105,False,0.0,2918.1788674257105
451,-0.1973262596415689,0.4145228764528862,-0.6532247048013586,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,1.0620554643691098,True,-0.010834393230082,False,0.6905816153373694,-0.4638061238234042,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,1.2788021402593193,0.7281344224117938,-0.3545001254527529,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,0.1484811723082251,-0.7832400911530576,False,True,2882.133162277629,False,0.0,2882.133162277629
338,-0.1857877674803891,-1.2941124294769455,-0.4508641929930036,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.6568065244158114,True,-1.3368402922257825,False,0.4815579896646597,-0.1477195101707407,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,0.1622438123610486,False,-0.2857456398198083,-0.0912139694362561,-0.7184519664840575,1.1772516782327005,True,False,False,True,False,False,True,False,False,False,True,-1.057023577958275,-1.5681200539151132,False,False,2808.5459817768997,False,0.0,2808.5459817768997
321,-0.95459856972238,-1.2941124294769455,-0.7293737677653088,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.316948775817696,True,0.4231033657061672,False,-1.0425670234141935,0.80054033078725,False,False,2.0879252248750206,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,0.9307347968020868,False,1.238231105885836,0.9706017594117272,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,-1.965647528839432,0.2284685747027069,False,False,2759.0586709400072,False,0.0,2759.0586709400072
114,-0.3768271453071997,0.2869247681145332,-0.6725168070299474,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,True,False,False,0.3823399671728795,True,0.5895901841750443,False,0.944034281828708,-0.4638061238234042,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,0.3543665584713082,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,1.210947450901533,1.2992267991975466,True,True,2723.6349166804675,False,0.0,2723.6349166804675
405,2.095613432020864,1.101342680944993,2.66054075812062,0.0765471509481405,0.67515063518159,0.1325758146987506,False,False,True,False,False,False,-1.316948775817696,True,0.862064799851884,True,1.1159632329750877,0.4844537171345864,False,True,2.0879252248750206,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,1.2884805999039497,False,1.238231105885836,-0.0912139694362561,0.3980526011454175,-0.2991473452172895,False,False,True,False,True,False,True,False,False,True,False,-0.284106804415602,-0.1937593890677856,True,True,2713.663327572995,False,0.0,2713.663327572995
190,1.944888170267608,0.9067592733984629,2.6807153685613523,4.08867113464496,0.67515063518159,-0.7340812408607925,False,False,False,False,False,False,-1.6568065244158114,True,0.4231033657061672,True,0.1582491285476873,0.5476710398651191,True,True,2.0879252248750206,4.677591438863079,True,False,False,0.0076881892199959,-0.4444456864071988,2.6399647449554307,False,-0.2857456398198083,-0.0912139694362561,1.4506333100199589,1.4061165528820776,True,False,True,True,False,False,True,False,False,True,False,-0.240113917273509,-0.3530902084296146,True,True,2683.0811836448183,False,0.0,2683.0811836448183
429,-0.7842538178295536,-1.2941124294769455,0.8578099935998381,0.4775304160234937,0.67515063518159,0.1325758146987506,False,False,False,False,True,False,1.401913212967225,False,-0.3127537038455048,True,0.8408891445977373,0.4844537171345864,True,True,-0.422646681883792,-0.2352414963959727,True,False,True,0.0076881892199959,-0.4444456864071988,-0.0630035451475315,False,-0.2857456398198083,-0.0912139694362561,-0.9118643239273904,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,0.3699674898058848,1.6874584195339235,True,False,2633.455394176699,False,0.0,2633.455394176699
333,-0.9513577364538528,-1.2941124294769455,-0.1733161506801501,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,True,False,False,-0.637233278621466,True,-1.3368402922257825,False,0.5166780282114192,-1.348848642050862,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,-0.7784951513512568,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,-1.862707680185148,-0.084251862217812,True,False,2556.170774444356,False,0.0,2556.170774444356
19,-0.95459856972238,-1.2941124294769455,-0.7293737677653088,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,True,-0.2973755300233507,True,0.4231033657061672,False,-0.4140024055354361,-0.8431100602066005,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,-0.9904926643005086,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,False,True,2.0162576280784044,0.8427099635944595,False,False,2531.8275294621394,False,0.0,2531.8275294621394
199,0.2215617898717642,-0.7554710181616477,3.031866480841326,2.4572420790240943,2.871050406001712,-0.7340812408607925,False,False,False,False,False,False,-0.2973755300233507,True,-0.7223684876352348,False,0.6546278223795333,-0.2741541556318061,True,True,-0.422646681883792,4.677591438863079,True,False,False,1.2788021402593193,1.9007145312307867,1.844974071395736,False,-0.2857456398198083,-0.0912139694362561,0.4321697172282966,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.6172892159526315,-0.5808952149098933,True,True,2496.1585221153955,False,0.0,2496.1585221153955
460,1.3107003611588932,-1.2941124294769455,-0.5527159225781382,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-1.6568065244158114,True,-0.010834393230082,False,-0.2301343692610349,1.6223655262841752,True,True,0.8326392714956142,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,1.7124756258024534,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,-0.2991473452172895,False,True,False,True,False,False,True,False,False,True,False,0.0760077985289797,0.8299017776584171,False,False,2464.1977215754596,False,0.0,2464.1977215754596
228,-0.944918494874602,-1.2941124294769455,-0.343696786243192,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,1.74177096156534,True,-1.3368402922257825,False,0.0711769559686266,-0.0212848647096752,False,True,-0.422646681883792,-0.2352414963959727,False,True,False,0.0076881892199959,-0.4444456864071988,-0.5466228715630125,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.0678372991516285,1.6591177654901754,False,False,2459.589476093295,False,0.0,2459.589476093295
7,0.8406012219954547,0.9157569814986508,-0.2878277941265839,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.0424822185747643,True,0.5895901841750443,False,-0.061512024053756,1.053409621709381,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.4444456864071988,0.725362206132499,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,0.7143215176440308,True,True,False,True,False,False,True,False,False,True,False,-0.810354862648439,0.3511161854223903,False,True,3287.242055744013,True,835.7206121407595,2451.521443603254
444,-0.3933288183620948,0.9112922905742848,-0.6507275058383954,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,-0.9770910272195812,True,-0.3127537038455048,True,1.0157864006452082,-0.1477195101707407,False,True,-0.422646681883792,0.99296673741879,True,False,False,1.2788021402593193,1.9007145312307867,0.6193634496578732,False,-0.2857456398198083,-0.0912139694362561,-0.7184519664840575,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,-1.4290394623078726,-1.3857531613925085,False,True,2418.346687459177,False,0.0,2418.346687459177
463,0.194723696785398,0.4893746076145894,-0.2807552969650773,-0.3404754447302267,-0.4227992502284711,-0.5715830429433781,False,False,True,True,False,False,1.0620554643691098,True,-0.7223684876352348,False,0.3410108988203992,-1.5385006102424603,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.0076881892199959,-0.4444456864071988,-0.0630035451475315,False,-0.2857456398198083,-0.0912139694362561,-1.5679038494581954,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,0.3130741488821423,0.5284500065683972,True,True,3181.988500624804,True,765.5756129075546,2416.4128877172498
170,0.6664835716231434,0.8744944889714942,-0.6826869876621927,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,True,False,False,False,0.0424822185747643,True,-2.3000555304261963,False,0.0351542217165875,-0.2741541556318061,True,True,3.3432111782544265,7.134007906492604,True,False,False,1.2788021402593193,4.245874748868772,0.8711104962851097,False,-0.2857456398198083,-0.0912139694362561,-1.1742674170416532,-0.2991473452172895,False,False,False,True,False,False,True,False,False,True,False,1.353597766656409,-0.5574544582061259,False,True,2414.0149924838565,False,0.0,2414.0149924838565
